"c_name","source","r_id","r_year","r_month","r_swt","r_female","p_ideology","p_interest","p_economy","d_essential","core_values","c_govern","i_trust"
"Algeria","ArabBarometer",2618,"2020","October",0.261850528392991,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2570,"2020","October",0.0356873239900596,"Not Female",NA,"At least once daily","Very Bad","Not at all Essential",NA,"Strongly Disagree","No trust at all"
"Algeria","ArabBarometer",3519,"2020","October",1.27231051375774,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3502,"2020","October",0.153154031418717,"Not Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4019,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2053,"2020","October",0.053538518171106,"Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",4462,"2020","October",2.06203653607607,"Female",NA,"At least once daily","Very Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3790,"2020","October",0.0271585810416077,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",2470,"2020","October",0.0535152241999052,"Female",NA,NA,"Very Bad","Not at all Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2666,"2020","October",1.22404470739096,"Not Female",NA,"Throughout the day",NA,"Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2270,"2020","October",0.307040942059833,"Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Disagree","A great deal of trust"
"Algeria","ArabBarometer",1901,"2020","October",1.1063281063061,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9274,"2020","October",0.195567370981208,"Female",NA,"At least once daily","Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",5992,"2020","October",0.0175344017426709,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",9977,"2020","October",0.369093087546573,"Female",NA,"Throughout the day","Very Bad","Not Very Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9182,"2020","October",0.072711541810745,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",6116,"2020","October",0.722276736724647,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2310,"2020","October",0.107675150538117,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",3389,"2020","October",2.96051632766682,"Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Strongly Disagree","A great deal of trust"
"Algeria","ArabBarometer",3455,"2020","October",0.0203161222499584,"Not Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",3099,"2020","October",0.359132316049196,"Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",9981,"2020","October",0.0546743978005231,"Female",NA,"Throughout the day","Very Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3549,"2020","October",0.0552751724846994,"Not Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",2335,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",4237,"2020","October",0.117619435940626,"Not Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",5275,"2020","October",0.26903054984495,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3541,"2020","October",0.175120868171675,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",3603,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",1929,"2020","October",0.277690915984666,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",6032,"2020","October",0.108965590726161,"Female",NA,"I do not use the Internet","Very Good","Somewhat Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",4227,"2020","October",0.108918181096254,"Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2987,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4183,"2020","October",4,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3975,"2020","October",0.105402884207015,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2779,"2020","October",0.26627166593291,"Not Female",NA,"Throughout the day","Bad","Not at all Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",6316,"2020","October",0.108965590726161,"Female",NA,"Several times a week","Bad","Not at all Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9728,"2020","October",0.023782823178232,"Not Female",NA,"Throughout the day","Very Bad","Somewhat Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",3625,"2020","October",0.0507381162482792,"Not Female",NA,"I do not use the Internet","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",3074,"2020","October",0.416694455725378,"Not Female",NA,"I do not use the Internet","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2479,"2020","October",0.0271585810416077,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4475,"2020","October",0.0590595299199891,"Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9238,"2020","October",0.121202676334854,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3534,"2020","October",0.175120868171675,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3489,"2020","October",0.416694455725378,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",4299,"2020","October",0.26903054984495,"Not Female",NA,"Once a week",NA,"Not Very Essential",NA,"Strongly Disagree",NA
"Algeria","ArabBarometer",9185,"2020","October",4,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",6140,"2020","October",1.98691334977078,"Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Somewhat Disagree","Not a lot of trust"
"Algeria","ArabBarometer",1999,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Disagree","No trust at all"
"Algeria","ArabBarometer",3778,"2020","October",0.100558988433692,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2940,"2020","October",0.650734052657419,"Not Female",NA,"I do not use the Internet","Good","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2360,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Very Good","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3731,"2020","October",0.416694455725378,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",3927,"2020","October",0.277690915984666,"Not Female",NA,"At least once daily","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3914,"2020","October",0.0271585810416077,"Not Female",NA,"At least once daily","Very Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4937,"2020","October",0.70063849257988,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",2788,"2020","October",0.387477799512974,"Not Female",NA,"At least once daily","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9306,"2020","October",0.933542919815362,"Not Female",NA,"Throughout the day","Very Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",2372,"2020","October",0.109759793528465,"Not Female",NA,"At least once daily","Bad","Not at all Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4454,"2020","October",0.556250749425153,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Quite a lot of trust"
"Algeria","ArabBarometer",3168,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Very Bad","Not Very Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3600,"2020","October",0.287061702893417,"Not Female",NA,"Several times a week","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2388,"2020","October",0.0707977557191761,"Not Female",NA,"Throughout the day",NA,"Absolutely Essential",NA,NA,"Quite a lot of trust"
"Algeria","ArabBarometer",2904,"2020","October",0.0304784713067524,"Female",NA,"Throughout the day","Very Bad","Not Very Essential",NA,"Strongly Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",4258,"2020","October",0.556250749425153,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",2596,"2020","October",1.27231051375774,"Female",NA,"Less than once a week","Bad","Absolutely Essential",NA,"Strongly Disagree","Not a lot of trust"
"Algeria","ArabBarometer",2442,"2020","October",0.298629405972555,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2849,"2020","October",0.0689272470735851,"Not Female",NA,"Throughout the day","Bad","Not at all Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",2580,"2020","October",0.298629405972555,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",9946,"2020","October",0.0546743978005231,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",9947,"2020","October",0.0546743978005231,"Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Strongly Agree","A great deal of trust"
"Algeria","ArabBarometer",3426,"2020","October",0.139984917054329,"Not Female",NA,"Throughout the day","Bad","Not Very Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",2014,"2020","October",0.109759793528465,"Not Female",NA,"At least once daily","Bad","Somewhat Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",3792,"2020","October",0.100558988433692,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",4528,"2020","October",0.192804181060704,"Not Female",NA,"Throughout the day","Good","Absolutely Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4161,"2020","October",0.064050275720801,"Not Female",NA,"Throughout the day","Very Good","Absolutely Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",2363,"2020","October",0.0252543490207422,"Not Female",NA,"Throughout the day","Bad","Not Very Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3724,"2020","October",0.588440890517149,"Female",NA,"At least once daily",NA,"Absolutely Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",3129,"2020","October",0.416694455725378,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",2828,"2020","October",0.911817586520799,"Female",NA,"Throughout the day","Very Bad","Not at all Essential",NA,"Somewhat Agree","No trust at all"
"Algeria","ArabBarometer",2046,"2020","October",0.00958576990578918,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Not a lot of trust"
"Algeria","ArabBarometer",2102,"2020","October",0.298629405972555,"Not Female",NA,"At least once daily","Good","Somewhat Essential",NA,"Somewhat Agree","A great deal of trust"
"Algeria","ArabBarometer",5429,"2020","October",0.0643006169199254,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Somewhat Disagree","Quite a lot of trust"
"Algeria","ArabBarometer",9304,"2020","October",0.476397019546316,"Not Female",NA,"Throughout the day","Bad","Somewhat Essential",NA,"Somewhat Agree","Quite a lot of trust"
"Algeria","ArabBarometer",4600,"2020","October",0.108965590726161,"Female",NA,"Throughout the day","Bad","Not at all Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2483,"2020","October",0.18217770015432,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4046,"2020","October",0.173972431922408,"Not Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",2451,"2020","October",0.556250749425153,"Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","No trust at all"
"Algeria","ArabBarometer",2367,"2020","October",0.192804181060704,"Not Female",NA,"At least once daily","Bad","Absolutely Essential",NA,"Somewhat Disagree","No trust at all"
"Algeria","ArabBarometer",1990,"2020","October",0.0507381162482792,"Not Female",NA,"Throughout the day","Very Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",5824,"2020","October",0.810865191077349,"Not Female",NA,"Throughout the day","Bad","Absolutely Essential",NA,"Strongly Agree","Not a lot of trust"
"Algeria","ArabBarometer",4389,"2020","October",0.352846222873261,"Female",NA,"Throughout the day","Good","Somewhat Essential",NA,"Strongly Agree","A great deal of trust"
